transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
12023,62,1889,17/08/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,23/06/1993
12024,3,1346,03/02/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,15/09/2012
12025,84,2279,05/05/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,18/12/2004
12026,35,1117,02/03/2017,FALSE,Cancelled,Trek Bicycles,Standard,low,medium,1057.51,$154.40 ,12/07/1994
12027,26,178,20/09/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,26/05/1993
12028,60,2144,18/02/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",17/06/2015
12029,33,2118,07/08/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",19/03/2008
12030,32,904,31/08/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,10/09/2003
12031,65,144,18/03/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,21/05/2015
12032,84,2706,27/04/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,18/12/2004
12033,52,1937,26/11/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,25/11/2001
12034,87,2030,08/03/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,20/08/2010
12035,0,1115,15/09/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,04/06/2012
12036,80,2273,08/03/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,02/08/2015
12037,38,1694,08/04/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,04/12/1999
12038,36,1015,11/04/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,19/12/1995
12039,76,1173,13/09/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77 ",10/10/2002
12040,73,3104,23/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,22/05/2006
12041,63,1577,22/09/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,26/05/1993
12042,36,1769,17/03/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,19/03/2008
12043,76,1445,20/10/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,10/10/2014
12044,87,2060,25/12/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,25/08/1997
12045,35,1079,13/12/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40 ,12/07/1994
12046,52,2624,28/03/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,04/10/1997
12047,33,1060,15/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",07/06/2010
12048,43,1029,30/11/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,04/12/1999
12049,61,789,04/03/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,18/05/2012
12050,42,3454,05/06/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",19/03/2008
12051,30,1974,18/10/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90 ,10/11/2006
12052,10,2424,02/09/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,03/03/2014
12053,35,906,01/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,07/11/1991
12054,76,1790,28/11/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,10/10/2014
12055,51,2592,06/11/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",10/04/2012
12056,28,3267,13/01/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13 ",07/12/2005
12057,0,777,02/08/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07 ,07/08/2004
12058,58,2470,22/03/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40 ,18/10/2015
12059,95,3333,23/04/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,10/10/2002
12060,59,1684,18/09/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,20/07/1993
12061,9,355,25/03/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,09/11/1996
12062,0,3386,23/12/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84 ,31/08/2002
12063,13,1792,28/02/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,09/07/2016
12064,53,1063,29/08/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58 ,12/04/2009
12065,88,3087,11/02/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,16/12/1998
12066,0,1760,06/11/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92 ,16/02/2003
12067,34,1007,09/11/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,18/03/2003
12068,16,2569,16/10/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",09/09/1994
12069,91,707,18/10/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26 ,09/06/2013
12070,58,3123,06/04/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,25/11/2001
12071,41,1216,23/12/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,28/07/2014
12072,0,2638,03/08/2017,FALSE,Approved,,,,,750.25,,
12073,2,1207,23/02/2017,,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,02/12/2012
12074,89,903,10/01/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74 ,20/04/1993
12075,0,803,28/09/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,10/05/1997
12076,33,1170,22/03/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",20/07/1999
12077,46,1076,27/08/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,11/12/2007
12078,13,1438,24/12/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,05/08/2003
12079,32,2154,29/10/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,25/08/1997
12080,0,2698,17/09/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,06/12/2016
12081,50,3329,09/06/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,22/03/2002
12082,14,167,26/01/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",10/10/2014
12083,13,34,23/07/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,09/07/2016
12084,53,2480,06/08/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96 ,17/08/2004
12085,0,2521,14/01/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,19/12/1995
12086,34,265,20/01/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,17/08/2004
12087,95,2852,18/09/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,02/08/2015
12088,26,2914,07/08/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,05/08/1991
12089,0,1405,12/07/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,07/02/2003
12090,81,180,17/06/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,10/07/1991
12091,0,2912,19/06/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,17/06/2015
12092,73,1882,20/06/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,31/08/2002
12093,87,1478,13/04/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,20/08/2010
12094,17,2283,13/10/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74 ,20/04/1993
12095,63,753,03/11/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,11/04/2015
12096,31,796,05/02/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,10/11/2006
12097,9,2055,21/02/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",05/08/1991
12098,99,646,03/09/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89 ,06/05/1991
12099,52,2933,26/06/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,21/01/1991
12100,42,2101,08/05/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",25/01/1997
12101,67,722,07/07/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84 ,07/02/2003
12102,64,421,12/02/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,05/11/2010
12103,49,39,09/02/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,04/06/2012
12104,56,323,30/05/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90 ,21/01/1991
12105,45,2212,15/05/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,01/10/2006
12106,16,3263,14/02/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",09/09/1994
12107,93,304,22/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,10/09/2003
12108,59,819,26/07/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,05/11/2010
12109,34,98,30/08/2017,,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,18/03/2003
12110,38,1775,23/01/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,16/03/2011
12111,92,923,18/03/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,21/01/1991
12112,32,1524,20/06/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,16/03/2011
12113,48,1868,09/07/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,14/11/2016
12114,6,2539,14/07/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,05/08/2003
12115,20,415,26/04/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",26/05/1993
12116,42,3133,19/12/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",19/03/2008
12117,19,2501,12/11/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,15/07/1993
12118,64,2799,15/05/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,21/05/2015
12119,18,475,30/01/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,12/03/2013
12120,65,1145,26/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,02/10/1992
12121,47,54,12/10/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42 ",16/02/2003
12122,40,1356,29/06/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,21/07/2003
12123,83,426,16/02/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,16/09/2013
12124,45,117,18/05/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,17/06/2015
12125,56,2093,15/01/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,02/10/1993
12126,88,2432,01/02/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,10/05/2005
12127,59,581,18/08/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,24/08/2011
12128,19,56,11/09/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,07/05/2011
12129,27,1172,27/03/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,23/06/1999
12130,46,1992,21/03/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,09/02/1997
12131,22,280,07/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,05/08/1991
12132,89,2182,13/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,11/12/2007
12133,48,2414,06/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,21/07/2003
12134,83,1536,09/11/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,10/05/2005
12135,51,1296,09/01/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",21/07/2003
12136,26,2462,12/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,26/05/1993
12137,28,3060,16/05/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",18/03/2003
12138,24,921,23/04/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,07/05/2011
12139,0,2762,19/02/2017,TRUE,Approved,,,,,1997.68,,
12140,8,2076,28/02/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13 ",29/03/2016
12141,82,1038,18/12/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,20/04/1993
12142,86,2326,09/09/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,18/03/2003
12143,13,2052,05/01/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,05/08/2003
12144,7,821,06/07/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,05/08/2003
12145,16,2655,26/07/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",09/09/1994
12146,35,2198,05/12/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40 ,02/02/2006
12147,9,2350,03/07/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,03/03/2014
12148,5,3227,25/09/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,29/08/2011
12149,52,2563,14/09/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,04/10/1997
12150,75,2572,16/07/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95 ,22/05/2006
12151,10,2195,16/07/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,09/09/1994
12152,4,2799,01/12/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,09/08/2005
12153,37,255,29/01/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,20/07/1999
12154,69,2312,19/11/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,22/11/2016
12155,6,1377,02/03/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,07/02/2003
12156,25,209,21/08/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65 ,02/08/2015
12157,13,2496,08/06/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,07/12/2005
12158,37,1397,19/02/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,09/05/2011
12159,92,1427,01/11/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,21/01/1991
12160,13,2318,13/09/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,07/12/2005
12161,88,2180,03/06/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",12/03/2013
12162,55,2364,22/08/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,24/08/2011
12163,21,2954,13/03/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,05/04/1996
12164,7,618,16/02/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,05/08/2003
12165,56,1831,15/02/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90 ,04/10/1997
12166,40,3113,21/01/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,04/12/1999
12167,25,640,27/02/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",20/07/1993
12168,65,2656,14/08/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,31/08/2002
12169,92,273,29/05/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",05/01/2003
12170,41,197,24/01/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,07/12/2005
12171,60,2537,29/09/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",21/05/2015
12172,63,569,17/05/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,17/08/2004
12173,15,2375,12/01/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,07/12/2005
12174,34,39,29/05/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,18/03/2003
12175,1,2309,06/04/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,14/11/2016
12176,63,1006,02/06/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,21/05/2015
12177,27,1895,07/07/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,23/06/1999
12178,82,2690,31/01/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,20/04/1993
12179,0,982,05/06/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,26/05/1993
12180,5,2722,07/04/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,29/08/2011
12181,49,2221,03/02/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,04/10/1997
12182,51,1777,21/10/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",10/04/2012
12183,56,1731,22/05/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,10/11/1991
12184,91,962,02/04/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,09/09/2003
12185,82,1091,09/07/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,10/08/2015
12186,15,208,01/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,12/04/2009
12187,0,3348,03/08/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,18/05/2012
12188,31,818,21/08/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,10/11/2006
12189,79,1535,15/05/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,09/09/2003
12190,0,1553,11/08/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,10/09/2003
12191,17,1240,27/02/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,02/10/1993
12192,80,455,29/08/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,16/12/1998
12193,43,894,12/11/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,02/08/2015
12194,8,2916,11/03/2017,TRUE,Cancelled,Solex,Road,medium,small,1703.52,"$1,516.13 ",07/12/2005
12195,18,631,21/06/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,12/03/2013
12196,94,853,17/02/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,25/11/2001
12197,88,2737,27/07/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,20/04/1993
12198,77,1272,07/06/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,10/01/2011
12199,59,1781,05/03/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,20/07/1993
12200,0,2871,13/05/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,02/10/1993
12201,68,762,16/06/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,31/08/2002
12202,74,1973,13/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,14/11/2016
12203,91,1580,21/02/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,10/10/2014
12204,65,2860,10/01/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,21/05/2015
12205,54,2782,05/02/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,12/04/2009
12206,0,2034,08/11/2017,FALSE,Approved,,,,,1392.76,,
12207,80,2476,16/12/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,18/05/2012
12208,43,1423,06/12/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,09/02/1997
12209,91,2125,29/07/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,10/10/2014
12210,24,2317,23/05/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,10/11/1991
12211,93,1940,20/08/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,19/03/2008
12212,18,2958,24/09/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,04/02/2016
12213,36,1454,01/05/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,16/03/2011
12214,94,2168,28/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,16/01/2004
12215,61,2822,21/08/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,17/06/2015
12216,0,2538,21/08/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,09/06/2013
12217,92,1247,29/06/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",05/01/2003
12218,37,1558,22/08/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,17/12/1998
12219,11,2033,02/09/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",05/05/2010
12220,9,1818,06/12/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,03/03/2014
12221,59,2562,28/03/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,20/07/1993
12222,42,1917,25/02/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",09/05/2011
12223,28,3088,11/02/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",22/03/2002
12224,46,2051,19/01/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,11/12/2007
12225,34,2034,15/03/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,18/03/2003
12226,47,1803,06/09/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42 ",01/10/2006
12227,71,399,28/09/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",25/07/2004
12228,80,3267,13/03/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,24/10/1995
12229,5,1825,04/04/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,16/04/2011
12230,58,771,09/05/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40 ,18/10/2015
12231,55,1750,15/08/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,20/07/1993
12232,10,1528,11/03/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,31/08/2002
12233,30,536,08/10/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90 ,11/04/2015
12234,0,1310,10/01/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,04/06/2012
12235,49,2601,10/06/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,04/06/2012
12236,15,2391,03/01/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,07/12/2005
12237,6,3403,27/04/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,09/07/2016
12238,53,227,15/07/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58 ,09/02/1997
12239,82,1746,17/06/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65 ,04/02/2016
12240,95,1061,27/06/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,10/09/2003
12241,82,217,23/06/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65 ,04/02/2016
12242,91,12,23/07/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26 ,26/07/1999
12243,18,1614,15/06/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,10/08/2015
12244,35,1000,03/07/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40 ,12/07/1994
12245,33,2839,22/08/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",11/10/1992
12246,3,153,08/02/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,15/09/2012
12247,73,865,31/08/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,31/08/2002
12248,48,3165,15/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,28/07/2014
12249,32,380,31/01/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,22/03/2002
12250,30,2736,29/06/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90 ,18/03/2003
12251,18,2566,28/05/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,07/05/2011
12252,72,3094,15/07/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,22/05/2000
12253,22,2516,15/07/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,15/07/1993
12254,41,3125,28/04/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,02/10/1993
12255,91,2386,16/09/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26 ,26/07/1999
12256,26,768,06/05/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,10/11/1991
12257,69,2009,28/10/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,10/01/2011
12258,36,1133,29/03/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,19/12/1995
